ANOPRO,TIPO_COMBUSTIBLE,VALE,NOMBRE_PLACA,UNIDAD_ORGANICA,MES_CONSUMO,KM_RECORRIDO,CANTIDAD_GALONES,PRECIO,TOTAL_CONSUMO,FECHA_INGRESO_VALE,FECHA_SOAT,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,FECHA_CORTE
2019,DIESEL B5 S-50,2000420648,EGZ-912,SUB GERENCIA DE CONTROL OPERACIONES Y SANCIONES,201906,3,120,30,12.99,389.7,20190619,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000420686,EGT-672,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201906,4,160,25,12.99,324.75,20190620,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000420746,EUF-258,SUB GERENCIA DE SERENAZGO,201906,0,6,12.99,77.94,20190620,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000420768,EGA-066,SUB GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201906,5,200,40,12.99,519.6,20190621,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000420769,EGB-799,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201906,6,900,25,12.99,324.75,20190621,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000420773,EGY-017,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201906,6,900,25,12.99,324.75,20190621,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000420789,EGY-024,SECRETARIA IMAGEN INSTITUCIONAL Y COMUNIC,201906,4,500,15.8,12.99,205.23,20190621,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000420811,EUF-275,SUB GERENCIA DE SERENAZGO,201906,0,3.29,12.99,42.74,20190621,20200327,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000420855,EUE-825,SUB GERENCIA DE SERENAZGO,201906,4,500,7.05,15.2,107.19,20190622,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000420935,EUA-845,SUB GERENCIA DE SERENAZGO,201906,4,500,6,15.2,91.2,20190623,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000420944,PQO-822,SUB GERENCIA DE SERENAZGO,201906,4,500,6,15.2,91.2,20190623,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000420958,INT-005,SUB GERENCIA DE SERENAZGO,201906,1,200,3,15.2,45.6,20190623,20200515,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000410134,EGS-131,S.GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201901,4,500,7.97,13.13,104.59,20190124,20181230,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000393014,EGZ-929,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201903,4,500,5.66,14.35,81.21,20190321,20190219,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000392974,EAA-749,SUB GERENCIA DE TRANSITO TRANSPORTE Y VIALIDAD,201903,4,500,8,14.35,114.8,20190321,20181121,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000425771,EUA-758,SUB GERENCIA DE SERENAZGO,201907,4,200,4.08,15.2,62.05,20190703,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000425786,EGT-304,SUB GERENCIA DE TRANSITO TRANSPORTE Y VIALIDAD,201907,4,500,6,15.2,91.2,20190703,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000425792,PGQ-763,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201907,4,500,5.32,15.2,80.79,20190703,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000425794,EAA-654,SUB GERENCIA DE TRANSITO TRANSPORTE Y VIALIDAD,201907,4,500,5.27,15.2,80.12,20190703,20200613,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000425795,EU-2105,SUB GERENCIA DE SERENAZGO,201907,1,200,1.99,15.2,30.25,20190703,20200307,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000425796,EU-2103,SUB GERENCIA DE SERENAZGO,201907,1,200,1.49,15.2,22.65,20190703,20200307,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000425803,EU-2106,SUB GERENCIA DE SERENAZGO,201907,1,200,1.61,15.2,24.49,20190703,20200516,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000425816,EUA-027,SUB GERENCIA DE SERENAZGO,201907,4,200,1.5,15.2,22.79,20190703,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000425824,PGQ-764,SUB GERENCIA DE TRANSITO TRANSPORTE Y VIALIDAD,201907,4,500,6,15.2,91.2,20190703,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000425826,EGE-171,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201907,4,500,6,15.2,91.2,20190703,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000425835,EUA-020,SUB GERENCIA DE SERENAZGO,201907,4,200,1.82,15.2,27.63,20190703,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000425838,EW-1848,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201907,1,200,4.64,15.2,70.51,20190703,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000425840,EW-3461,SUB GERENCIA DE TRANSITO TRANSPORTE Y VIALIDAD,201907,1,200,2,15.2,30.4,20190703,20200307,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000425855,EUE-975,SUB GERENCIA DE SERENAZGO,201907,4,500,6,15.2,91.2,20190704,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000380774,EGE-184,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201912,4,160,50,13.39,669.5,20181224,20190514,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000380776,EGB-802,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201912,6,900,25,13.39,334.75,20181224,20190211,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000380780,INT-023,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201912,3,120,41.4,13.39,554.28,20181224,20181124,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000380782,EGE-183,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201912,4,160,36,13.39,482.04,20181224,20190514,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000380783,EGE-192,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201912,4,160,36,13.39,482.04,20181224,20181124,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000380785,EGE-202,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201912,6,900,42.69,13.39,571.67,20181224,20190519,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000380788,INT-024,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201912,3,120,52.44,13.39,702.11,20181224,20181124,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000380789,EGE-201,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201912,6,900,45.39,13.39,607.8,20181224,20190519,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000380790,EGE-174,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201912,4,160,36,13.39,482.04,20181224,20181124,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000380807,OO-8843,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201912,4,500,6,13.39,80.34,20181224,20190519,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000380811,A1T-891,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,1,200,10,13.39,133.9,20181224,20190515,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000380812,EUE-774,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,4,500,6,13.39,80.34,20181224,20181206,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000380815,EAA-672,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201912,4,14.11,13.39,188.96,20181224,20190724,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000408040,EU-1637,S.G DE CONTROL TRANSITOY SEGURIDAD VIAL,201912,1,200,1.71,13.39,22.83,20181227,20190421,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410980,EUA-021,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,200,4.9,13.14,64.36,20190111,20190303,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410657,EW-1753,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,1,200,4.47,13.14,58.7,20190118,20190323,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000410104,EGZ-680,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,6,900,40,13.13,525.2,20190124,20190208,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000419394,6589-8F,SUB GERENCIA DE SERENAZGO,201906,1,200,2,15.39,30.78,20190604,20200307,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000419406,EUA-843,SUB GERENCIA DE SERENAZGO,201906,4,500,6,15.39,92.34,20190604,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000419429,EAA-709,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201906,4,500,13.13,15.39,202.07,20190604,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000419458,EUE-826,SUB GERENCIA DE SERENAZGO,201906,4,500,8,15.39,123.12,20190605,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000420265,EAA-707,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201906,4,000,12.26,12.99,159.24,20190614,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000420074,EGZ-929,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201906,4,500,8,15.39,123.12,20190612,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000425448,EUE-829,SUB GERENCIA DE SERENAZGO,201906,4,500,8,15.2,121.6,20190629,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000420895,EUF-265,SUB GERENCIA DE SERENAZGO,201906,0,5.94,12.99,77.12,20190622,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425070,EUF-263,SUB GERENCIA DE SERENAZGO,201906,0,6,12.99,77.94,20190625,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425078,EGT-672,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201906,4,160,25,12.99,324.75,20190625,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425178,EUF-259,SUB GERENCIA DE SERENAZGO,201906,0,6,12.99,77.94,20190626,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425182,EGB-803,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201906,6,900,25,12.99,324.75,20190626,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425183,EAA-672,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201906,4,5.81,12.99,75.43,20190626,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425186,EGB-799,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201906,6,900,25,12.99,324.75,20190626,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425226,EUE-933,SUB GERENCIA DE SERENAZGO,201906,4,500,5.56,12.99,72.24,20190626,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425233,EUE-830,SUB GERENCIA DE SERENAZGO,201906,4,500,4.88,12.99,63.44,20190626,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425244,EUE-761,SUB GERENCIA DE SERENAZGO,201906,5,400,3.48,12.99,45.24,20190626,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000426622,EUE-947,SUB GERENCIA DE SERENAZGO,201907,4,200,8,15.49,123.92,20190712,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000426624,EUA-845,SUB GERENCIA DE SERENAZGO,201907,4,500,6,15.49,92.94,20190712,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000426637,EUA-840,SUB GERENCIA DE SERENAZGO,201907,4,500,4.37,15.49,67.74,20190712,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000426642,EGT-304,SUB GERENCIA DE TRANSITO TRANSPORTE Y VIALIDAD,201907,4,500,6,15.49,92.94,20190712,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000426643,EU-2108,SUB GERENCIA DE SERENAZGO,201907,1,200,2,15.49,30.98,20190712,20200307,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000426648,EU-0215,SUB GERENCIA DE SERENAZGO,201907,1,200,2,15.49,30.98,20190712,20200519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000426651,EGK-142,SUB GERENCIA DE CONTROL OPERACIONES Y SANCIONES,201907,4,500,6,15.59,93.54,20190713,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000426662,EUF-349,SUB GERENCIA DE SERENAZGO,201907,4,500,5.92,15.59,92.26,20190713,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000426718,EGE-171,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201907,4,500,6,15.59,93.54,20190713,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000426731,EUE-975,SUB GERENCIA DE SERENAZGO,201907,4,500,6,15.59,93.54,20190714,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000426733,EUE-829,SUB GERENCIA DE SERENAZGO,201907,4,500,8,15.59,124.72,20190714,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000426761,EUA-758,SUB GERENCIA DE SERENAZGO,201907,4,200,5,15.59,77.95,20190714,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000426775,EUE-836,SUB GERENCIA DE SERENAZGO,201907,4,500,4.1,15.59,63.9,20190714,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000426805,EUE-835,SUB GERENCIA DE SERENAZGO,201907,4,500,8,15.59,124.72,20190715,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000426807,EUA-912,SUB GERENCIA DE SERENAZGO,201907,4,500,8,15.59,124.72,20190715,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000426810,EGT-304,SUB GERENCIA DE TRANSITO TRANSPORTE Y VIALIDAD,201907,4,500,6,15.59,93.54,20190715,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000426843,EGY-880,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201907,4,200,9.47,15.59,147.56,20190715,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000392957,EUA-843,SUB GERENCIA DE SERENAZGO,201903,4,500,8,14.35,114.8,20190321,20190905,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000429683,EUF-261,SUB GERENCIA DE SERENAZGO,201907,0,5.84,12.74,74.4,20190725,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000429692,EGT-672,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201907,4,160,25,12.74,318.5,20190725,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000429697,EUF-252,SUB GERENCIA DE SERENAZGO,201907,0,6,12.74,76.44,20190725,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000429700,EGZ-671,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201907,6,900,30,12.74,382.2,20190725,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000429701,EGT-599,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201907,4,160,25,12.74,318.5,20190725,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000429704,EGT-684,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201907,4,160,25,12.74,318.5,20190725,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000429705,EGZ-715,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201907,6,900,14.82,12.74,188.76,20190725,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000429708,EGE-184,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201907,4,160,25,12.74,318.5,20190725,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000429712,EGE-176,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201907,4,160,30.62,12.74,390.12,20190725,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000429722,EAA-662,SUB GERENCIA DE CONTROL OPERACIONES Y SANCIONES,201907,4,6.48,12.74,82.58,20190725,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000429724,EGS-131,SUB GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201907,4,500,7.2,12.74,91.75,20190725,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000429725,EAA-504,GERENCIA DE GESTION AMBIENTAL Y ORNATO,201907,4,500,8,12.74,101.92,20190725,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000429736,EUF-259,SUB GERENCIA DE SERENAZGO,201907,0,5.56,12.74,70.89,20190725,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000429737,EGY-884,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201907,4,500,11.95,12.74,152.22,20190725,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000429743,EAA-169,GERENCIA DE DESARROLLO E INCLUSION SOCIAL,201907,4,500,8,12.74,101.92,20190725,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000429745,PIL-704,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201907,4,500,6,12.74,76.44,20190725,20190325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410763,C9N-753,S.G DE CONTROL OPERACIONES Y SANCIONES,201901,4,500,8,13.14,105.12,20190120,20181226,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410767,EUA-837,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,500,6,13.14,78.84,20190121,20190905,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410768,EUE-836,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,500,8,13.14,105.12,20190121,20200115,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410772,EUE-829,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,500,6.11,13.14,80.31,20190121,20190515,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410773,EUE-947,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,200,6.98,13.14,91.73,20190121,20191002,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410774,EUA-018,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,200,4.25,13.14,55.83,20190121,20190303,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410775,EAA-749,S.G DE CONTROL TRANSITOY SEGURIDAD VIAL,201901,4,500,4.65,13.14,61.1,20190121,20181121,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410779,EUA-912,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,500,7,13.14,91.98,20190121,20190905,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410776,EUA-016,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,200,4.98,13.14,65.49,20190121,20190303,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410781,EUE-825,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,500,6.96,13.14,91.49,20190121,20190515,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1004140814,C9N-753,S.G DE CONTROL OPERACIONES Y SANCIONES,201901,4,500,7.59,13.14,99.68,20190121,20181226,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410817,EU-0217,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,1,200,1.87,13.14,24.55,20190121,20190519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410818,EU-0214,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,1,200,2,13.14,26.28,20190121,20190519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410835,EU-0224,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,1,200,2,13.14,26.28,20190121,20190519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410823,EGU-931,S.G DE CONTROL TRANSITOY SEGURIDAD VIAL,201901,4,500,8,13.14,105.12,20190121,20190811,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410825,EUA-757,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,200,4.19,13.14,55.11,20190121,20190617,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410826,EUE-826,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,500,8,13.14,105.12,20190121,20200115,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000404121,EUA-016,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201902,4,200,3.9,12.82,49.93,20190210,20190303,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000404119,EU-0212,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201902,1,200,2,12.82,25.64,20190210,20190519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000404120,EU-0207,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201902,1,200,1.59,12.82,20.37,20190210,20190519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000404118,EW-1753,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201902,1,200,3.69,12.82,47.36,20190210,20190323,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000404116,EAA-654,S.G DE CONTROL TRANSITOY SEGURIDAD VIAL,201902,4,500,8.01,12.82,102.65,20190210,20190613,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000404115,EGT-304,S.G DE CONTROL TRANSITOY SEGURIDAD VIAL,201902,4,500,7.48,12.82,95.88,20190210,20190331,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000404401,EUE-774,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201902,4,500,6,13.01,78.06,20190214,20200115,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000404396,EUA-016,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201902,4,200,5,12.82,64.1,20190214,20190303,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000404392,EU-0227,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201902,1,200,2,12.82,25.64,20190214,20190519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000404391,EU-0223,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201902,1,200,2,12.82,25.64,20190214,20190519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000404365,EUA-918,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201902,4,500,7,12.82,89.74,20190214,20190905,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000404040,OO-8777,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201902,4,500,7,13.01,91.1,20190208,20190519,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000404038,PGQ-761,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201902,4,500,8.14,13.01,105.89,20190208,20190926,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000404036,MAE-999,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201902,0,5,13.01,65.05,20190208,19000101,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000404032,EGT-321,S.GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201902,5,200,17.34,13.01,225.65,20190208,20190504,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000404031,EUE-774,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201902,4,500,6.16,13.01,80.09,20190208,20200115,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000404030,EGA-066,S.GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201902,5,200,13.12,13.01,170.65,20190208,20190514,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000393795,EAA-672,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,4,20.03,12.73,254.97,20190401,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000394505,EGU-697,SUB GERENCIA DE CONTROL OPERACIONES Y SANCIONES,201904,4,500,8,14.9,119.2,20190405,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000394511,EUA-912,SUB GERENCIA DE SERENAZGO,201904,4,500,8,14.9,119.2,20190405,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000394519,EUE-825,SUB GERENCIA DE SERENAZGO,201904,4,500,8,14.9,119.2,20190405,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000394521,EAA-207,GERENCIA DE DESARROLLO E INCLUSION SOCIAL,201904,4,500,10,14.9,149,20190405,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000394571,EGE-171,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201904,4,500,6,14.9,89.4,20190405,20200325,LIMA,LIMA,ATE,150103,20230510
